R,iter,nfev,energy,error,method
0.750000,341,902,-1.144040167778,0.019553392875,COBYLA
0.750000,342,904,-1.144040167778,0.019553392875,COBYLA
0.750000,343,906,-1.144040167778,0.019553392875,COBYLA
0.750000,344,908,-1.144040167778,0.019553392875,COBYLA
0.750000,345,910,-1.144040167778,0.019553392875,COBYLA
0.750000,346,912,-1.144040167778,0.019553392875,COBYLA
0.750000,347,914,-1.144040167778,0.019553392875,COBYLA
0.750000,348,916,-1.144040167778,0.019553392875,COBYLA
0.750000,349,918,-1.144040167778,0.019553392875,COBYLA
0.750000,350,920,-1.144040167778,0.019553392875,COBYLA
0.750000,351,922,-1.144040167778,0.019553392875,COBYLA
0.750000,352,924,-1.144040167778,0.019553392875,COBYLA
0.750000,353,926,-1.144056097098,0.019537463555,COBYLA
0.750000,354,928,-1.144528307217,0.019065253435,COBYLA
0.750000,355,930,-1.144528307217,0.019065253435,COBYLA
0.750000,356,932,-1.144528307217,0.019065253435,COBYLA
0.750000,357,934,-1.144528307217,0.019065253435,COBYLA
0.750000,358,936,-1.144528307217,0.019065253435,COBYLA
0.750000,359,938,-1.144528307217,0.019065253435,COBYLA
0.750000,360,940,-1.144528307217,0.019065253435,COBYLA
0.750000,361,942,-1.144528307217,0.019065253435,COBYLA
0.750000,362,944,-1.144528307217,0.019065253435,COBYLA
0.750000,363,946,-1.144528307217,0.019065253435,COBYLA
0.750000,364,948,-1.144528307217,0.019065253435,COBYLA
0.750000,365,950,-1.144528307217,0.019065253435,COBYLA
0.750000,366,952,-1.144528307217,0.019065253435,COBYLA
0.750000,367,954,-1.144528307217,0.019065253435,COBYLA
0.750000,368,956,-1.144528307217,0.019065253435,COBYLA
0.750000,369,958,-1.144528307217,0.019065253435,COBYLA
0.750000,370,960,-1.144528307217,0.019065253435,COBYLA
0.750000,371,962,-1.144528307217,0.019065253435,COBYLA
0.750000,372,964,-1.144528307217,0.019065253435,COBYLA
0.750000,373,966,-1.144528307217,0.019065253435,COBYLA
0.750000,374,968,-1.144528307217,0.019065253435,COBYLA
0.750000,375,970,-1.144528307217,0.019065253435,COBYLA
0.750000,376,972,-1.144528307217,0.019065253435,COBYLA
0.750000,377,974,-1.144528307217,0.019065253435,COBYLA
0.750000,378,976,-1.144528307217,0.019065253435,COBYLA
0.750000,379,978,-1.144528307217,0.019065253435,COBYLA
0.750000,380,980,-1.144528307217,0.019065253435,COBYLA
0.750000,381,982,-1.144528307217,0.019065253435,COBYLA
0.750000,382,984,-1.144528307217,0.019065253435,COBYLA
0.750000,383,986,-1.144528307217,0.019065253435,COBYLA
0.750000,384,988,-1.144528307217,0.019065253435,COBYLA
0.750000,385,990,-1.144528307217,0.019065253435,COBYLA
0.750000,386,992,-1.144528307217,0.019065253435,COBYLA
0.750000,387,994,-1.144528307217,0.019065253435,COBYLA
0.750000,388,996,-1.144528307217,0.019065253435,COBYLA
0.750000,389,997,-1.144528307217,0.019065253435,COBYLA
0.750000,390,999,-1.144528307217,0.019065253435,COBYLA
0.750000,391,1001,-1.144528307217,0.019065253435,COBYLA
0.750000,392,1003,-1.144528307217,0.019065253435,COBYLA
0.750000,393,1005,-1.144528307217,0.019065253435,COBYLA
0.750000,394,1007,-1.144528307217,0.019065253435,COBYLA
0.750000,395,1009,-1.144610770674,0.018982789978,COBYLA
0.750000,396,1011,-1.144696239801,0.018897320852,COBYLA
0.750000,397,1013,-1.144696239801,0.018897320852,COBYLA
0.750000,398,1015,-1.144696239801,0.018897320852,COBYLA
0.750000,399,1017,-1.144696239801,0.018897320852,COBYLA
0.750000,400,1019,-1.144696239801,0.018897320852,COBYLA
0.750000,401,1021,-1.144696239801,0.018897320852,COBYLA
0.750000,402,1023,-1.144696239801,0.018897320852,COBYLA
0.750000,403,1025,-1.144862054869,0.018731505783,COBYLA
0.750000,404,1027,-1.144862054869,0.018731505783,COBYLA
0.750000,405,1029,-1.144862054869,0.018731505783,COBYLA
0.750000,406,1031,-1.144862054869,0.018731505783,COBYLA
0.750000,407,1033,-1.144872749510,0.018720811142,COBYLA
0.750000,408,1035,-1.144872749510,0.018720811142,COBYLA
0.750000,409,1037,-1.144921333842,0.018672226811,COBYLA
0.750000,410,1039,-1.144952625201,0.018640935452,COBYLA
0.750000,411,1041,-1.144952625201,0.018640935452,COBYLA
0.750000,412,1043,-1.144952625201,0.018640935452,COBYLA
0.750000,413,1045,-1.144972971292,0.018620589360,COBYLA
0.750000,414,1047,-1.144972971292,0.018620589360,COBYLA
0.750000,415,1049,-1.145056014500,0.018537546152,COBYLA
0.750000,416,1051,-1.145056897240,0.018536663412,COBYLA
0.750000,417,1053,-1.145074317624,0.018519243029,COBYLA
0.750000,418,1055,-1.145076973143,0.018516587510,COBYLA
0.750000,419,1057,-1.145076973143,0.018516587510,COBYLA
0.750000,420,1059,-1.145113686258,0.018479874394,COBYLA
0.750000,421,1061,-1.145121419280,0.018472141373,COBYLA
0.750000,422,1063,-1.145121419280,0.018472141373,COBYLA
0.750000,423,1065,-1.145121419280,0.018472141373,COBYLA
0.750000,424,1067,-1.145133917949,0.018459642703,COBYLA
0.750000,425,1069,-1.145190694267,0.018402866385,COBYLA
0.750000,426,1071,-1.145202355882,0.018391204770,COBYLA
0.750000,427,1073,-1.145242255161,0.018351305491,COBYLA
0.750000,428,1075,-1.145262099287,0.018331461366,COBYLA
0.750000,429,1077,-1.145262099287,0.018331461366,COBYLA
0.750000,430,1079,-1.145273508056,0.018320052597,COBYLA
0.750000,431,1081,-1.145285501284,0.018308059369,COBYLA
0.750000,432,1083,-1.145305751479,0.018287809173,COBYLA
0.750000,433,1085,-1.145311823252,0.018281737400,COBYLA
0.750000,434,1087,-1.145373449823,0.018220110830,COBYLA
0.750000,435,1089,-1.145422329430,0.018171231222,COBYLA
0.750000,436,1091,-1.145422329430,0.018171231222,COBYLA
0.750000,437,1093,-1.145422329430,0.018171231222,COBYLA
0.750000,438,1095,-1.145422329430,0.018171231222,COBYLA
0.750000,439,1097,-1.145422329430,0.018171231222,COBYLA
0.750000,440,1099,-1.145422329430,0.018171231222,COBYLA
0.750000,441,1101,-1.145435942000,0.018157618652,COBYLA
0.750000,442,1103,-1.145435942000,0.018157618652,COBYLA
0.750000,443,1105,-1.145435942000,0.018157618652,COBYLA
0.750000,444,1107,-1.145435942000,0.018157618652,COBYLA
0.750000,445,1109,-1.145462173367,0.018131387285,COBYLA
0.750000,446,1111,-1.145496937334,0.018096623318,COBYLA
0.750000,447,1113,-1.145496937334,0.018096623318,COBYLA
0.750000,448,1115,-1.145496937334,0.018096623318,COBYLA
0.750000,449,1117,-1.145496937334,0.018096623318,COBYLA
0.750000,450,1119,-1.145496937334,0.018096623318,COBYLA
0.750000,451,1121,-1.145519198248,0.018074362404,COBYLA
0.750000,452,1123,-1.145522621535,0.018070939117,COBYLA
