R,iter,nfev,energy,error,method
0.750000,340,897,-1.163579544154,0.000014016498,COBYLA
0.750000,341,899,-1.163581481634,0.000012079019,COBYLA
0.750000,342,901,-1.163580526974,0.000013033679,COBYLA
0.750000,343,903,-1.163580275275,0.000013285378,COBYLA
0.750000,344,905,-1.163580964818,0.000012595835,COBYLA
0.750000,345,907,-1.163581533752,0.000012026900,COBYLA
0.750000,346,909,-1.163581147518,0.000012413134,COBYLA
0.750000,347,911,-1.163581406673,0.000012153979,COBYLA
0.750000,348,913,-1.163581548849,0.000012011804,COBYLA
0.750000,349,915,-1.163580761382,0.000012799270,COBYLA
0.750000,350,917,-1.163580290208,0.000013270444,COBYLA
0.750000,351,919,-1.163581438789,0.000012121864,COBYLA
0.750000,352,921,-1.163581500453,0.000012060199,COBYLA
0.750000,353,923,-1.163581442299,0.000012118353,COBYLA
0.750000,354,925,-1.163581061905,0.000012498748,COBYLA
0.750000,355,927,-1.163581449134,0.000012111518,COBYLA
0.750000,356,929,-1.163580746633,0.000012814020,COBYLA
0.750000,357,931,-1.163580930086,0.000012630566,COBYLA
0.750000,358,933,-1.163581030815,0.000012529837,COBYLA
0.750000,359,935,-1.163581297631,0.000012263022,COBYLA
0.750000,360,937,-1.163581438262,0.000012122391,COBYLA
0.750000,361,939,-1.163581463896,0.000012096756,COBYLA
0.750000,362,941,-1.163581354306,0.000012206347,COBYLA
0.750000,363,943,-1.163580268839,0.000013291814,COBYLA
0.750000,364,945,-1.163581180727,0.000012379926,COBYLA
0.750000,365,947,-1.163579628220,0.000013932432,COBYLA
0.750000,366,949,-1.163581039805,0.000012520847,COBYLA
0.750000,367,951,-1.163581416628,0.000012144024,COBYLA
0.750000,368,953,-1.163581490474,0.000012070178,COBYLA
0.750000,369,955,-1.163581455557,0.000012105095,COBYLA
0.750000,370,957,-1.163581577713,0.000011982940,COBYLA
0.750000,371,959,-1.163581057490,0.000012503162,COBYLA
0.750000,372,961,-1.163581134645,0.000012426007,COBYLA
0.750000,373,963,-1.163581509593,0.000012051060,COBYLA
0.750000,374,965,-1.163580644327,0.000012916326,COBYLA
0.750000,375,967,-1.163581356763,0.000012203889,COBYLA
0.750000,376,969,-1.163581499814,0.000012060838,COBYLA
0.750000,377,971,-1.163581519358,0.000012041294,COBYLA
0.750000,378,973,-1.163579696802,0.000013863851,COBYLA
0.750000,379,975,-1.163580462997,0.000013097655,COBYLA
0.750000,380,977,-1.163581062299,0.000012498354,COBYLA
0.750000,381,979,-1.163581378248,0.000012182404,COBYLA
0.750000,382,981,-1.163581488413,0.000012072239,COBYLA
0.750000,383,983,-1.163581442741,0.000012117912,COBYLA
0.750000,384,985,-1.163580616288,0.000012944365,COBYLA
0.750000,385,987,-1.163580509407,0.000013051245,COBYLA
0.750000,386,989,-1.163581198254,0.000012362398,COBYLA
0.750000,387,991,-1.163581517685,0.000012042968,COBYLA
0.750000,388,993,-1.163581191980,0.000012368672,COBYLA
0.750000,389,995,-1.163580752278,0.000012808375,COBYLA
0.750000,390,997,-1.163581209863,0.000012350789,COBYLA
0.750000,391,999,-1.163581241477,0.000012319176,COBYLA
0.750000,392,1001,-1.163580491422,0.000013069230,COBYLA
0.750000,393,1003,-1.163580514160,0.000013046493,COBYLA
0.750000,394,1005,-1.163581151214,0.000012409438,COBYLA
0.750000,395,1007,-1.163581337905,0.000012222747,COBYLA
0.750000,396,1009,-1.163581454601,0.000012106051,COBYLA
0.750000,397,1011,-1.163580299853,0.000013260800,COBYLA
0.750000,398,1013,-1.163580390464,0.000013170188,COBYLA
0.750000,399,1015,-1.163580973051,0.000012587602,COBYLA
0.750000,400,1017,-1.163581543933,0.000012016719,COBYLA
0.750000,401,1019,-1.163581298163,0.000012262489,COBYLA
0.750000,402,1021,-1.163581312232,0.000012248421,COBYLA
0.750000,403,1023,-1.163580798613,0.000012762039,COBYLA
0.750000,404,1025,-1.163580993729,0.000012566923,COBYLA
0.750000,405,1027,-1.163580575342,0.000012985311,COBYLA
0.750000,406,1028,-1.163047116391,0.000546444261,COBYLA
0.750000,407,1030,-1.163581940453,0.000011620199,COBYLA
0.750000,408,1032,-1.163581858147,0.000011702505,COBYLA
0.750000,409,1034,-1.163581578728,0.000011981924,COBYLA
0.750000,410,1036,-1.163581775170,0.000011785483,COBYLA
0.750000,411,1038,-1.163581280126,0.000012280527,COBYLA
0.750000,412,1040,-1.163581353990,0.000012206663,COBYLA
0.750000,413,1042,-1.163581792270,0.000011768382,COBYLA
0.750000,414,1044,-1.163581323243,0.000012237410,COBYLA
0.750000,415,1046,-1.163582016746,0.000011543907,COBYLA
0.750000,416,1048,-1.163581901016,0.000011659636,COBYLA
0.750000,417,1050,-1.163581940313,0.000011620340,COBYLA
0.750000,418,1052,-1.163581606156,0.000011954497,COBYLA
0.750000,419,1054,-1.163582012519,0.000011548134,COBYLA
0.750000,420,1056,-1.163581929397,0.000011631255,COBYLA
0.750000,421,1058,-1.163582016110,0.000011544543,COBYLA
0.750000,422,1060,-1.163582009374,0.000011551278,COBYLA
0.750000,423,1062,-1.163581987577,0.000011573076,COBYLA
0.750000,424,1064,-1.163582044713,0.000011515939,COBYLA
0.750000,425,1066,-1.163582052692,0.000011507960,COBYLA
0.750000,426,1068,-1.163582016361,0.000011544291,COBYLA
0.750000,427,1070,-1.163582077873,0.000011482779,COBYLA
0.750000,428,1072,-1.163582092484,0.000011468168,COBYLA
0.750000,429,1074,-1.163582092126,0.000011468527,COBYLA
0.750000,430,1076,-1.163582112690,0.000011447963,COBYLA
0.750000,431,1077,-1.163582145022,0.000011415631,COBYLA
0.750000,432,1079,-1.163582154760,0.000011405892,COBYLA
0.750000,433,1081,-1.163582100598,0.000011460054,COBYLA
0.750000,434,1083,-1.163582140990,0.000011419663,COBYLA
0.750000,435,1085,-1.163582143260,0.000011417392,COBYLA
0.750000,436,1087,-1.163582143473,0.000011417180,COBYLA
0.750000,437,1089,-1.163582182604,0.000011378049,COBYLA
0.750000,438,1091,-1.163582185799,0.000011374854,COBYLA
0.750000,439,1093,-1.163582197087,0.000011363565,COBYLA
0.750000,440,1095,-1.163582216299,0.000011344354,COBYLA
0.750000,441,1097,-1.163582225704,0.000011334948,COBYLA
0.750000,442,1099,-1.163582224318,0.000011336334,COBYLA
0.750000,443,1101,-1.163582213350,0.000011347303,COBYLA
0.750000,444,1103,-1.163582211443,0.000011349209,COBYLA
0.750000,445,1105,-1.163582246588,0.000011314065,COBYLA
0.750000,446,1107,-1.163582259561,0.000011301091,COBYLA
0.750000,447,1109,-1.163582270902,0.000011289750,COBYLA
0.750000,448,1111,-1.163582267589,0.000011293063,COBYLA
0.750000,449,1113,-1.163582264022,0.000011296631,COBYLA
0.750000,450,1115,-1.163582253516,0.000011307136,COBYLA
0.750000,451,1117,-1.163582264716,0.000011295936,COBYLA
0.750000,452,1119,-1.163582281453,0.000011279199,COBYLA
